delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP07771,Manoj P,Chennai,Scooter,Full-Time,4.54,True
DP03773,Suresh F,Delhi,Cycle,Full-Time,4.32,True
DP06350,Rahul C,Chennai,Scooter,Full-Time,3.97,True
DP03827,Ananya V,Pune,Car,Part-Time,4.61,True
DP04513,Manoj V,Delhi,Scooter,Part-Time,3.66,False
DP03257,Pooja Z,Delhi,Bike,Part-Time,3.87,True
DP10548,Meena T,Mumbai,Cycle,Full-Time,3.75,False
DP11511,Neha P,Chennai,Bike,Contract,5.0,True
DP11798,Vikas X,Hyderabad,Cycle,Full-Time,4.33,False
DP13032,Kiran A,Mumbai,Bike,Part-Time,4.08,True
DP00358,Neha Q,Ahmedabad,Bike,Part-Time,4.53,True
DP07651,Pooja V,Chennai,Bike,Full-Time,4.4,True
DP08709,Arjun T,Bengaluru,Scooter,Part-Time,4.19,True
DP11201,Priya S,Mumbai,Cycle,Full-Time,4.43,True
DP11280,Ananya T,Bengaluru,Cycle,Full-Time,4.53,False
DP02536,Rahul R,Chennai,Scooter,Full-Time,3.67,True
DP07919,Sneha B,Mumbai,Scooter,Part-Time,4.64,True
DP02972,Sneha A,Hyderabad,Cycle,Full-Time,3.94,True
DP05025,Nikhil O,Kolkata,Scooter,Part-Time,3.86,True
DP11919,Kiran V,Bengaluru,Bike,Part-Time,4.42,True
DP06018,Deepak H,Chennai,Car,Full-Time,3.88,True
DP03683,Santosh M,Delhi,Bike,Full-Time,4.43,True
DP13307,Neha Z,Bengaluru,Bike,Full-Time,4.16,True
DP07925,Sneha Z,Chennai,Scooter,Full-Time,4.64,True
DP09704,Amit Y,Bengaluru,Car,Full-Time,3.89,True
DP09724,Pooja B,Bengaluru,Bike,Part-Time,3.95,True
DP00900,Ananya Y,Delhi,Car,Part-Time,3.94,True
DP13535,Sneha E,Pune,Cycle,Part-Time,4.46,False
DP02912,Pooja H,Kolkata,Bike,Part-Time,3.79,True
DP04451,Divya E,Mumbai,Cycle,Full-Time,4.2,True
DP10131,Neha K,Chennai,Scooter,Part-Time,4.68,True
DP06282,Ravi W,Ahmedabad,Cycle,Part-Time,4.71,True
DP08272,Divya Q,Bengaluru,Scooter,Full-Time,3.91,False
DP01033,Nikhil H,Bengaluru,Bike,Full-Time,3.93,True
DP11221,Kiran J,Bengaluru,Cycle,Full-Time,3.88,True
DP12517,Ananya J,Bengaluru,Bike,Part-Time,4.06,True
DP06998,Rakesh D,Bengaluru,Bike,Contract,4.76,True
DP08613,Rahul E,Kolkata,Bike,Full-Time,4.18,True
DP11188,Shreya Z,Mumbai,Scooter,Full-Time,4.4,True
DP14493,Rahul V,Chennai,Cycle,Contract,4.51,False
DP14740,Ravi A,Bengaluru,Scooter,Full-Time,3.98,True
DP07769,Manoj T,Ahmedabad,Scooter,Part-Time,4.46,True
DP06015,Deepak E,Pune,Bike,Full-Time,4.07,True
DP02953,Shreya G,Delhi,Cycle,Contract,4.42,True
DP04440,Priya J,Ahmedabad,Bike,Part-Time,4.17,True
DP00945,Suresh T,Delhi,Cycle,Part-Time,3.86,True
DP07001,Divya X,Mumbai,Scooter,Part-Time,4.33,True
DP12746,Manoj I,Delhi,Scooter,Part-Time,4.75,True
DP00232,Deepak F,Pune,Bike,Full-Time,4.07,True
DP00565,Rahul S,Ahmedabad,Scooter,Full-Time,4.66,True
DP03219,Neha X,Ahmedabad,Scooter,Full-Time,4.69,False
DP08579,Neha O,Mumbai,Cycle,Full-Time,4.05,True
DP09793,Shreya A,Chennai,Scooter,Part-Time,4.71,True
DP02674,Sneha Q,Delhi,Bike,Full-Time,3.9,True
DP04360,Meena I,Mumbai,Car,Contract,3.88,True
DP00378,Sneha O,Hyderabad,Scooter,Full-Time,4.27,True
DP10935,Meena U,Mumbai,Scooter,Contract,4.19,True
DP07389,Rahul Y,Delhi,Scooter,Full-Time,4.15,True
DP09548,Sneha E,Delhi,Cycle,Part-Time,4.37,True
DP05862,Pooja D,Bengaluru,Bike,Full-Time,4.29,True
DP02005,Vikas Z,Mumbai,Cycle,Part-Time,4.3,True
DP03729,Neha I,Kolkata,Bike,Contract,4.08,True
DP13716,Ravi U,Ahmedabad,Bike,Part-Time,3.69,True
DP00411,Priya I,Pune,Bike,Full-Time,4.23,True
DP02437,Arjun M,Bengaluru,Scooter,Full-Time,4.12,True
DP02816,Nikhil O,Chennai,Scooter,Full-Time,4.01,True
DP04160,Suresh P,Mumbai,Cycle,Full-Time,4.06,True
DP12179,Ananya R,Chennai,Bike,Full-Time,4.0,True
DP05017,Manoj M,Delhi,Scooter,Part-Time,4.24,True
DP07442,Kiran V,Bengaluru,Bike,Full-Time,4.26,True
DP00121,Rakesh W,Mumbai,Scooter,Full-Time,4.17,False
DP05842,Vikas P,Kolkata,Scooter,Full-Time,3.87,True
DP06932,Shreya A,Hyderabad,Bike,Part-Time,4.11,True
DP05881,Divya A,Delhi,Cycle,Full-Time,4.28,True
DP04364,Neha P,Delhi,Cycle,Part-Time,3.99,True
DP13927,Ananya C,Bengaluru,Cycle,Full-Time,4.28,True
DP12809,Vikas G,Hyderabad,Bike,Contract,3.46,True
DP01833,Amit E,Bengaluru,Car,Contract,4.01,True
DP08438,Pooja G,Chennai,Bike,Contract,3.88,True
DP01465,Rahul S,Mumbai,Scooter,Part-Time,3.72,True
DP06339,Ananya G,Ahmedabad,Scooter,Full-Time,3.72,True
DP09030,Sneha B,Kolkata,Bike,Contract,3.82,False
DP11464,Pooja A,Mumbai,Scooter,Full-Time,4.14,False
DP03420,Santosh K,Bengaluru,Scooter,Contract,4.76,True
DP08336,Vikas D,Hyderabad,Scooter,Part-Time,3.8,False
DP12964,Shreya M,Delhi,Scooter,Contract,3.86,True
DP08837,Divya G,Mumbai,Bike,Full-Time,4.27,False
DP08644,Arjun Y,Kolkata,Scooter,Part-Time,5.0,False
DP14054,Neha R,Hyderabad,Scooter,Full-Time,4.11,True
DP14111,Ananya Q,Delhi,Scooter,Full-Time,3.93,True
DP09964,Manoj B,Bengaluru,Scooter,Contract,4.6,True
DP08150,Suresh P,Bengaluru,Bike,Part-Time,3.85,True
DP13465,Sneha H,Bengaluru,Scooter,Contract,4.14,True
DP07599,Rakesh A,Ahmedabad,Bike,Full-Time,4.21,True
DP10190,Vikas F,Bengaluru,Scooter,Part-Time,4.14,True
DP04433,Suresh O,Kolkata,Scooter,Part-Time,3.95,True
DP03303,Sneha N,Bengaluru,Scooter,Full-Time,4.15,True
DP05782,Manoj Q,Chennai,Bike,Contract,3.66,True
DP03756,Kiran J,Kolkata,Bike,Full-Time,4.09,True
DP14656,Shreya X,Delhi,Bike,Full-Time,4.17,True
DP11770,Arjun I,Chennai,Scooter,Contract,4.29,True
DP05812,Santosh P,Kolkata,Scooter,Full-Time,4.48,True
DP08952,Rahul K,Bengaluru,Scooter,Part-Time,3.94,True
DP07143,Suresh B,Kolkata,Scooter,Part-Time,4.58,True
DP11082,Kiran E,Chennai,Cycle,Full-Time,4.75,True
DP06375,Rakesh G,Chennai,Cycle,Full-Time,4.55,True
DP01951,Manoj T,Chennai,Scooter,Full-Time,4.32,True
DP04783,Sneha O,Mumbai,Bike,Full-Time,4.38,True
DP14174,Shreya K,Bengaluru,Car,Full-Time,3.82,True
DP01398,Meena C,Bengaluru,Scooter,Part-Time,4.77,True
DP04801,Divya P,Delhi,Scooter,Contract,4.17,True
DP06695,Nikhil G,Mumbai,Bike,Full-Time,3.82,True
DP06872,Manoj C,Hyderabad,Scooter,Full-Time,4.16,True
DP00812,Divya B,Delhi,Scooter,Part-Time,4.48,False
DP08720,Rakesh H,Ahmedabad,Car,Full-Time,4.14,True
DP08377,Priya H,Ahmedabad,Scooter,Part-Time,4.49,True
DP09107,Divya D,Delhi,Cycle,Part-Time,4.12,True
DP03187,Manoj T,Bengaluru,Bike,Contract,3.69,True
DP06239,Ananya T,Hyderabad,Scooter,Full-Time,4.58,True
DP11440,Shreya R,Hyderabad,Car,Full-Time,3.72,True
DP04056,Shreya C,Ahmedabad,Cycle,Part-Time,3.98,True
DP08145,Rakesh M,Bengaluru,Bike,Part-Time,4.24,True
DP02903,Santosh V,Kolkata,Cycle,Part-Time,4.49,True
DP11140,Nikhil F,Delhi,Bike,Part-Time,3.92,True
DP06082,Suresh Q,Mumbai,Cycle,Full-Time,4.35,False
DP11558,Amit V,Pune,Car,Part-Time,4.25,True
DP01428,Shreya O,Ahmedabad,Cycle,Full-Time,3.83,True
DP03781,Nikhil F,Bengaluru,Scooter,Part-Time,3.87,True
DP00007,Meena S,Delhi,Scooter,Full-Time,3.71,True
DP05902,Sneha Q,Ahmedabad,Cycle,Full-Time,4.44,False
DP11062,Santosh L,Delhi,Bike,Full-Time,3.97,True
DP10528,Deepak F,Bengaluru,Scooter,Full-Time,4.41,True
DP07562,Vikas S,Mumbai,Cycle,Full-Time,4.09,True
DP08109,Nikhil C,Delhi,Scooter,Part-Time,4.67,True
DP06221,Nikhil D,Chennai,Cycle,Full-Time,4.58,True
DP02271,Rahul A,Hyderabad,Bike,Contract,4.97,True
DP06025,Divya I,Bengaluru,Cycle,Part-Time,4.11,True
DP04846,Sneha L,Delhi,Scooter,Part-Time,4.74,True
DP06884,Manoj M,Hyderabad,Bike,Contract,4.24,True
DP05435,Meena X,Hyderabad,Bike,Part-Time,3.99,True
DP06811,Divya U,Hyderabad,Scooter,Full-Time,3.77,True
DP10687,Ravi M,Bengaluru,Scooter,Part-Time,3.21,True
DP07278,Manoj X,Pune,Scooter,Part-Time,4.11,True
DP13686,Amit A,Bengaluru,Scooter,Part-Time,4.35,True
DP10707,Vikas A,Hyderabad,Car,Part-Time,4.35,True
DP14921,Neha O,Bengaluru,Scooter,Part-Time,4.69,True
DP00995,Kiran L,Mumbai,Car,Full-Time,4.38,True
DP14141,Sneha H,Mumbai,Cycle,Part-Time,4.21,True
DP10542,Neha M,Chennai,Bike,Contract,4.53,False
DP12659,Kiran H,Kolkata,Car,Full-Time,4.46,True
DP12877,Manoj L,Mumbai,Bike,Part-Time,4.71,True
DP10126,Amit K,Pune,Bike,Full-Time,4.29,False
DP07860,Pooja E,Kolkata,Bike,Full-Time,4.6,True
DP02556,Vikas S,Bengaluru,Scooter,Full-Time,3.72,False
DP02044,Santosh W,Bengaluru,Scooter,Contract,3.94,True
DP07371,Ananya U,Mumbai,Scooter,Contract,4.24,True
DP05997,Shreya H,Bengaluru,Bike,Full-Time,3.86,True
DP02364,Santosh G,Hyderabad,Cycle,Contract,3.87,True
DP03581,Manoj A,Pune,Bike,Part-Time,4.2,True
DP00356,Pooja S,Mumbai,Car,Part-Time,4.55,True
DP12254,Arjun F,Mumbai,Scooter,Full-Time,4.67,True
DP02119,Deepak F,Bengaluru,Cycle,Full-Time,4.16,True
DP08951,Rahul I,Delhi,Car,Part-Time,4.89,True
DP01859,Pooja Q,Pune,Bike,Part-Time,3.8,True
DP11330,Manoj Q,Delhi,Bike,Contract,4.27,False
DP03689,Meena F,Delhi,Bike,Full-Time,4.34,True
DP04016,Rahul C,Hyderabad,Bike,Part-Time,4.2,True
DP08508,Vikas D,Ahmedabad,Bike,Contract,4.07,True
DP09534,Ravi S,Mumbai,Bike,Full-Time,3.85,True
DP03709,Amit Q,Ahmedabad,Scooter,Contract,4.66,False
DP09339,Rakesh I,Pune,Car,Full-Time,4.44,True
DP00200,Santosh P,Chennai,Scooter,Full-Time,4.1,True
DP12663,Shreya Z,Bengaluru,Scooter,Part-Time,3.88,True
DP11416,Shreya Y,Delhi,Cycle,Full-Time,3.83,True
DP05388,Rakesh G,Chennai,Cycle,Full-Time,3.97,True
DP04228,Shreya A,Mumbai,Scooter,Full-Time,4.43,True
DP02372,Priya I,Hyderabad,Scooter,Contract,4.11,True
DP14732,Amit Y,Pune,Scooter,Part-Time,4.37,True
DP06191,Manoj N,Mumbai,Bike,Part-Time,3.7,True
DP06388,Arjun Z,Ahmedabad,Bike,Full-Time,4.66,True
DP05894,Deepak M,Kolkata,Cycle,Part-Time,4.58,True
DP08500,Amit J,Hyderabad,Bike,Part-Time,4.15,True
DP05913,Santosh R,Kolkata,Bike,Part-Time,3.95,True
DP12852,Meena F,Mumbai,Scooter,Part-Time,4.64,True
DP14816,Shreya T,Hyderabad,Scooter,Full-Time,3.78,False
DP07321,Pooja R,Ahmedabad,Bike,Full-Time,4.19,True
DP02635,Ravi G,Delhi,Scooter,Contract,3.84,True
DP02490,Manoj Z,Kolkata,Bike,Contract,4.32,True
DP13316,Neha K,Hyderabad,Scooter,Contract,4.33,True
DP12435,Suresh S,Bengaluru,Bike,Contract,3.9,False
DP12493,Nikhil W,Hyderabad,Bike,Full-Time,3.87,True
DP09258,Ravi H,Hyderabad,Cycle,Contract,4.06,True
DP10631,Pooja D,Kolkata,Bike,Full-Time,4.56,True
DP06901,Divya K,Pune,Cycle,Full-Time,4.06,True
DP09237,Sneha I,Ahmedabad,Cycle,Full-Time,3.89,True
DP08169,Neha Z,Mumbai,Bike,Full-Time,3.61,True
DP01944,Kiran E,Mumbai,Scooter,Part-Time,3.97,True
DP02590,Shreya P,Delhi,Scooter,Full-Time,4.04,True
DP01892,Rakesh A,Mumbai,Scooter,Full-Time,4.52,True
DP13047,Sneha V,Bengaluru,Scooter,Part-Time,4.51,True
DP14140,Kiran R,Bengaluru,Scooter,Full-Time,4.02,True
DP11318,Manoj Y,Pune,Scooter,Part-Time,4.13,True
DP09494,Santosh J,Bengaluru,Scooter,Part-Time,4.19,True
DP08948,Priya H,Chennai,Scooter,Full-Time,4.14,True
DP06720,Santosh U,Mumbai,Bike,Full-Time,4.74,False
DP14665,Ananya T,Ahmedabad,Cycle,Part-Time,4.15,True
DP10888,Rakesh K,Mumbai,Scooter,Full-Time,4.15,True
DP02232,Kiran Y,Hyderabad,Car,Full-Time,4.73,True
DP14192,Ananya A,Ahmedabad,Scooter,Full-Time,4.58,True
DP11211,Meena O,Bengaluru,Cycle,Full-Time,4.23,True
DP04315,Ravi N,Kolkata,Cycle,Contract,4.19,True
DP09820,Rakesh S,Kolkata,Scooter,Full-Time,3.95,False
DP14585,Shreya J,Chennai,Scooter,Full-Time,4.35,True
DP03832,Priya R,Ahmedabad,Scooter,Full-Time,4.25,True
DP06233,Amit I,Mumbai,Bike,Part-Time,4.63,True
DP10539,Sneha U,Mumbai,Scooter,Full-Time,4.4,True
DP12859,Amit G,Bengaluru,Car,Full-Time,3.82,True
DP01272,Vikas V,Chennai,Scooter,Full-Time,4.14,True
DP04612,Manoj E,Pune,Bike,Full-Time,4.26,True
DP05779,Kiran H,Pune,Scooter,Contract,3.68,False
DP14804,Neha C,Bengaluru,Bike,Part-Time,3.71,True
DP00668,Suresh Z,Ahmedabad,Bike,Full-Time,4.36,True
DP12078,Santosh P,Bengaluru,Scooter,Full-Time,4.16,True
DP09827,Deepak D,Ahmedabad,Bike,Contract,4.35,True
DP07665,Manoj F,Bengaluru,Scooter,Full-Time,4.2,True
DP06444,Santosh T,Mumbai,Scooter,Full-Time,3.95,True
DP00127,Neha A,Bengaluru,Bike,Part-Time,4.73,False
DP10883,Neha V,Kolkata,Cycle,Full-Time,4.21,True
DP01485,Sneha W,Pune,Scooter,Contract,4.22,True
DP03620,Amit U,Delhi,Bike,Part-Time,4.79,True
DP00511,Amit B,Mumbai,Scooter,Part-Time,4.28,False
DP13807,Divya G,Kolkata,Bike,Full-Time,4.42,True
DP07176,Manoj Z,Bengaluru,Bike,Part-Time,4.32,False
DP13363,Arjun W,Mumbai,Cycle,Full-Time,4.41,True
DP14352,Neha S,Chennai,Scooter,Full-Time,4.92,False
DP01425,Deepak Q,Bengaluru,Cycle,Full-Time,3.9,True
DP07201,Neha E,Chennai,Bike,Full-Time,4.34,True
DP10045,Vikas C,Ahmedabad,Bike,Full-Time,4.53,True
DP07206,Nikhil E,Kolkata,Scooter,Full-Time,3.57,True
DP12925,Santosh U,Ahmedabad,Bike,Full-Time,4.53,True
DP11869,Deepak G,Bengaluru,Scooter,Full-Time,4.05,True
DP02200,Priya Q,Delhi,Bike,Part-Time,4.43,True
DP03296,Santosh G,Delhi,Cycle,Contract,4.41,False
DP05936,Amit P,Kolkata,Bike,Full-Time,3.98,False
DP06360,Santosh U,Hyderabad,Bike,Full-Time,4.66,True
DP04779,Shreya D,Chennai,Scooter,Contract,4.33,True
DP14858,Priya Z,Mumbai,Scooter,Full-Time,4.36,True
DP00395,Divya L,Delhi,Cycle,Part-Time,4.57,True
DP09153,Ananya X,Kolkata,Cycle,Part-Time,4.42,True
DP04159,Meena D,Bengaluru,Bike,Full-Time,4.5,True
DP07249,Priya C,Chennai,Bike,Contract,4.48,True
DP00095,Amit S,Hyderabad,Scooter,Contract,4.22,True
DP00857,Ananya D,Ahmedabad,Bike,Full-Time,4.81,True
DP11970,Shreya K,Bengaluru,Scooter,Contract,4.41,True
DP11787,Pooja L,Bengaluru,Scooter,Part-Time,3.8,True
DP09888,Neha S,Bengaluru,Bike,Part-Time,4.13,True
DP13487,Vikas R,Mumbai,Bike,Full-Time,4.18,True
DP06938,Ravi U,Bengaluru,Scooter,Contract,4.35,True
DP07822,Pooja L,Chennai,Bike,Full-Time,3.88,True
DP09384,Amit Y,Pune,Bike,Part-Time,3.55,True
DP09836,Santosh S,Chennai,Bike,Part-Time,4.75,True
DP00735,Santosh Q,Ahmedabad,Scooter,Contract,4.32,True
DP09456,Suresh E,Bengaluru,Bike,Part-Time,3.95,True
DP05424,Neha O,Hyderabad,Bike,Part-Time,4.32,True
DP03708,Arjun G,Mumbai,Cycle,Part-Time,4.02,True
DP09780,Santosh Q,Kolkata,Car,Full-Time,4.58,True
DP04717,Meena H,Chennai,Bike,Contract,4.24,False
DP06809,Sneha Q,Hyderabad,Bike,Full-Time,4.03,True
DP09289,Priya L,Hyderabad,Bike,Part-Time,4.94,True
DP01065,Neha K,Bengaluru,Cycle,Full-Time,4.31,True
DP08693,Ravi X,Bengaluru,Bike,Full-Time,4.73,True
DP03928,Kiran T,Bengaluru,Cycle,Full-Time,4.46,True
DP12759,Priya G,Delhi,Bike,Part-Time,4.0,True
DP08135,Vikas S,Mumbai,Scooter,Part-Time,4.51,True
DP14282,Vikas Q,Chennai,Scooter,Contract,4.18,True
DP04045,Suresh D,Delhi,Cycle,Full-Time,4.08,True
DP14523,Meena M,Mumbai,Scooter,Part-Time,4.32,True
DP09879,Neha A,Bengaluru,Scooter,Contract,4.12,True
DP13585,Nikhil T,Bengaluru,Bike,Contract,3.76,True
DP01543,Sneha Z,Ahmedabad,Scooter,Full-Time,4.13,True
DP06182,Shreya Y,Chennai,Scooter,Part-Time,4.44,True
DP01981,Sneha T,Mumbai,Cycle,Part-Time,4.32,True
DP05259,Sneha C,Chennai,Bike,Contract,4.38,False
DP06309,Pooja D,Delhi,Bike,Part-Time,4.77,True
DP10949,Kiran W,Bengaluru,Scooter,Contract,5.0,True
DP14958,Arjun F,Kolkata,Scooter,Part-Time,3.61,False
DP11003,Deepak V,Ahmedabad,Bike,Full-Time,4.6,True
DP01003,Ananya N,Chennai,Cycle,Full-Time,4.36,True
DP14113,Ananya G,Hyderabad,Scooter,Full-Time,4.16,True
DP03927,Ravi T,Chennai,Car,Full-Time,4.38,True
DP04510,Shreya L,Bengaluru,Scooter,Part-Time,4.02,True
DP06879,Vikas N,Hyderabad,Scooter,Part-Time,4.36,True
DP11499,Meena W,Bengaluru,Bike,Full-Time,3.49,True
DP14850,Vikas S,Bengaluru,Cycle,Full-Time,3.87,True
DP07307,Pooja B,Delhi,Scooter,Full-Time,4.64,True
DP11605,Manoj A,Delhi,Car,Full-Time,3.99,False
DP06951,Priya J,Delhi,Car,Full-Time,4.33,False
DP02567,Priya K,Pune,Bike,Full-Time,3.47,True
DP07692,Priya Y,Hyderabad,Bike,Full-Time,4.49,True
DP07635,Vikas N,Bengaluru,Bike,Part-Time,4.64,False
DP06844,Ravi C,Hyderabad,Bike,Part-Time,4.89,True
DP05979,Priya P,Chennai,Bike,Part-Time,4.16,True
DP07580,Neha K,Bengaluru,Scooter,Contract,4.61,True
DP14649,Arjun W,Delhi,Scooter,Full-Time,4.31,True
DP07060,Shreya A,Kolkata,Bike,Contract,4.5,True
DP12430,Sneha J,Chennai,Cycle,Part-Time,4.62,False
DP11150,Ravi W,Bengaluru,Scooter,Contract,3.92,True
DP13548,Amit E,Delhi,Scooter,Full-Time,3.77,True
DP04482,Suresh W,Bengaluru,Scooter,Part-Time,4.23,True
DP07037,Arjun Z,Kolkata,Scooter,Full-Time,3.9,False
DP07182,Ravi W,Delhi,Scooter,Full-Time,3.69,True
DP05458,Divya I,Bengaluru,Bike,Contract,4.44,False
DP05943,Vikas U,Pune,Bike,Full-Time,4.42,False
DP12892,Divya X,Delhi,Bike,Part-Time,4.51,True
DP14247,Kiran U,Kolkata,Cycle,Full-Time,3.96,True
DP13221,Ravi K,Chennai,Scooter,Full-Time,4.07,False
DP09299,Nikhil D,Pune,Bike,Full-Time,3.95,True
DP07721,Shreya C,Hyderabad,Cycle,Part-Time,3.65,True
DP09982,Shreya G,Bengaluru,Scooter,Part-Time,4.29,True
DP14099,Santosh Z,Delhi,Scooter,Full-Time,3.59,True
DP07443,Suresh I,Mumbai,Scooter,Full-Time,4.16,True
DP06109,Neha B,Ahmedabad,Scooter,Contract,3.92,True
DP10869,Deepak I,Chennai,Cycle,Contract,4.46,True
DP04135,Kiran F,Bengaluru,Scooter,Contract,4.32,True
DP07520,Vikas F,Hyderabad,Cycle,Part-Time,4.13,True
DP11414,Santosh F,Pune,Cycle,Full-Time,4.41,True
DP13647,Divya Q,Chennai,Bike,Full-Time,4.68,False
DP09682,Suresh Y,Kolkata,Bike,Full-Time,4.23,True
DP08642,Neha B,Chennai,Bike,Part-Time,4.12,True
DP10554,Santosh E,Delhi,Cycle,Part-Time,4.59,True
DP08346,Neha V,Pune,Car,Part-Time,3.96,True
DP02948,Rakesh E,Chennai,Scooter,Full-Time,4.35,True
DP14967,Rakesh E,Kolkata,Scooter,Part-Time,3.52,True
DP03909,Priya M,Chennai,Scooter,Contract,4.12,False
DP08146,Rakesh H,Hyderabad,Bike,Full-Time,4.51,True
DP05101,Santosh P,Bengaluru,Scooter,Part-Time,4.55,True
DP03591,Rakesh M,Mumbai,Bike,Part-Time,4.02,True
DP03223,Santosh Z,Hyderabad,Scooter,Part-Time,3.61,True
DP06837,Manoj O,Mumbai,Scooter,Part-Time,4.15,True
DP13469,Pooja H,Chennai,Bike,Part-Time,4.22,True
DP05131,Nikhil H,Ahmedabad,Scooter,Full-Time,4.14,True
DP14815,Vikas W,Kolkata,Scooter,Part-Time,4.45,True
DP09512,Nikhil L,Pune,Cycle,Full-Time,4.15,True
DP08003,Vikas M,Delhi,Scooter,Full-Time,4.17,True
DP05115,Santosh B,Kolkata,Cycle,Part-Time,4.0,True
DP03572,Arjun C,Mumbai,Scooter,Contract,5.0,True
DP04472,Nikhil A,Hyderabad,Scooter,Full-Time,4.03,True
DP07183,Suresh W,Bengaluru,Scooter,Part-Time,3.95,True
DP01116,Arjun Q,Hyderabad,Scooter,Contract,4.42,False
DP13975,Pooja V,Hyderabad,Cycle,Full-Time,3.89,True
DP12100,Divya C,Pune,Bike,Full-Time,3.99,True
DP00060,Ravi X,Mumbai,Scooter,Full-Time,4.37,True
DP07313,Rakesh X,Pune,Bike,Part-Time,4.26,True
DP04547,Priya X,Ahmedabad,Bike,Full-Time,3.82,True
DP13067,Arjun C,Mumbai,Bike,Part-Time,3.95,True
DP03787,Sneha E,Chennai,Scooter,Full-Time,3.89,True
DP05657,Arjun K,Mumbai,Bike,Full-Time,3.96,True
DP02577,Shreya S,Delhi,Cycle,Part-Time,4.28,False
DP02453,Deepak T,Bengaluru,Car,Full-Time,3.97,True
DP14084,Nikhil M,Kolkata,Cycle,Full-Time,4.01,True
DP13948,Ravi B,Kolkata,Scooter,Contract,4.16,True
DP14805,Shreya Q,Ahmedabad,Bike,Part-Time,3.87,True
DP07481,Neha J,Delhi,Car,Part-Time,4.72,True
DP01058,Kiran B,Delhi,Cycle,Part-Time,3.99,True
DP13457,Arjun F,Bengaluru,Scooter,Full-Time,3.62,True
DP00218,Kiran Z,Bengaluru,Bike,Part-Time,4.67,True
DP13203,Rakesh T,Delhi,Scooter,Full-Time,4.81,True
DP08027,Santosh H,Delhi,Cycle,Contract,4.16,False
DP12118,Meena A,Bengaluru,Cycle,Part-Time,4.1,True
DP11056,Pooja U,Chennai,Scooter,Full-Time,4.49,True
DP01109,Kiran C,Bengaluru,Scooter,Contract,3.91,False
DP11923,Suresh J,Chennai,Bike,Full-Time,3.93,False
DP05482,Suresh O,Bengaluru,Scooter,Full-Time,3.82,False
DP03291,Amit O,Chennai,Scooter,Part-Time,4.21,True
DP04961,Suresh W,Hyderabad,Scooter,Part-Time,4.11,True
DP13786,Ananya A,Bengaluru,Scooter,Part-Time,4.06,True
DP13278,Santosh T,Bengaluru,Scooter,Part-Time,3.66,True
DP12765,Priya R,Chennai,Bike,Contract,3.73,False
DP11055,Amit I,Delhi,Cycle,Full-Time,4.42,True
DP01826,Deepak N,Mumbai,Bike,Full-Time,4.11,True
DP12579,Ravi B,Bengaluru,Bike,Contract,3.96,True
DP10021,Amit H,Ahmedabad,Car,Part-Time,4.09,True
DP02216,Kiran Q,Delhi,Bike,Full-Time,4.12,True
DP11901,Arjun Q,Mumbai,Bike,Full-Time,4.42,True
DP05938,Rakesh F,Ahmedabad,Scooter,Part-Time,4.05,True
DP07234,Sneha Q,Delhi,Cycle,Part-Time,4.47,True
DP11748,Ravi W,Kolkata,Bike,Full-Time,4.13,False
DP05792,Deepak M,Bengaluru,Scooter,Full-Time,4.35,True
DP05944,Manoj S,Bengaluru,Bike,Part-Time,4.73,True
DP12327,Pooja S,Pune,Cycle,Full-Time,3.92,True
DP13945,Kiran M,Hyderabad,Cycle,Part-Time,4.15,True
DP14399,Amit P,Bengaluru,Scooter,Contract,4.13,True
DP01766,Pooja K,Bengaluru,Bike,Contract,4.64,True
DP13695,Rahul M,Bengaluru,Scooter,Part-Time,4.06,True
DP00228,Ravi D,Bengaluru,Car,Full-Time,4.86,True
DP07509,Kiran S,Bengaluru,Cycle,Part-Time,4.27,True
DP02892,Deepak T,Bengaluru,Scooter,Full-Time,4.26,True
DP04272,Divya O,Hyderabad,Scooter,Full-Time,4.43,True
DP07423,Divya R,Mumbai,Bike,Part-Time,4.33,True
DP03286,Suresh F,Kolkata,Scooter,Contract,4.45,True
DP06566,Arjun H,Bengaluru,Scooter,Full-Time,4.33,True
DP00648,Pooja T,Ahmedabad,Bike,Part-Time,3.85,True
DP13149,Vikas I,Pune,Bike,Contract,4.07,True
DP13096,Pooja A,Chennai,Car,Contract,4.37,True
DP06075,Nikhil T,Hyderabad,Bike,Contract,4.12,True
DP03656,Rakesh B,Bengaluru,Scooter,Contract,4.08,True
DP10559,Suresh E,Hyderabad,Scooter,Full-Time,4.67,True
DP12956,Pooja K,Bengaluru,Bike,Full-Time,3.99,True
DP03790,Deepak N,Pune,Scooter,Full-Time,4.94,True
DP11880,Suresh X,Delhi,Scooter,Contract,3.95,True
DP01721,Rahul O,Mumbai,Scooter,Part-Time,4.66,True
DP14642,Shreya N,Kolkata,Cycle,Contract,3.69,True
DP08610,Manoj D,Bengaluru,Scooter,Full-Time,3.81,True
DP10644,Vikas L,Chennai,Scooter,Contract,4.87,True
DP04477,Kiran Y,Bengaluru,Scooter,Full-Time,3.94,True
DP07908,Nikhil X,Mumbai,Scooter,Contract,3.46,True
DP13220,Meena F,Kolkata,Scooter,Full-Time,3.66,True
DP01730,Arjun A,Chennai,Bike,Part-Time,4.14,True
DP05870,Rahul E,Mumbai,Cycle,Full-Time,4.23,True
